;texto;classificacao
1110;21h13   pista completamente interditada no km 110 da br 101 sentido joao pessoa gt recife com desvio pela cidade de pedras de fogo em decorrencia de acidente com vitima envolvendo uma carreta e um veiculo camioneta transitojampa;1
1111;atencao br324    km 608 simes filho rodovia interditada sentido interior devido acidente reduza a velocidade;1
1112;trafego esta em meia pista no km 41 da br 277 sentido paranagua regiao da serra do mar devido acidente sem retences ate o momento;1
1113;18h17   pista parcialmente interditada no km 4 da br 230 com o transito fluindo lentamente em apenas uma das faixas no sentido joao pessoa cabedelo em virtude de acidente prf no local dirija com atencao transitojampa;1
1114;br 277 trevo de guaraniacu  acidente carreta carregada de oleo vegetal x micro onibus escolar no km 522400 trafego com desvio no local  vitimas ferimentos leves houve vazamento de oleo 02122021 1157 grupobr277 ;1
1115;acidente no km 880 da br 282 em alfredo wagner pista escorregadia no local dirija com prudencia;1
1116;atencao br324   km 609 simes filho rodovia totalmente liberada para trafego no local onde houve o acidente mantenha a distancia de seguranca;1
1117;13h25   final da interdicao com as duas faixas livres no km 122 da br 101 sentido joao pessoa gt recife com veiculo envolvido em acidente removido do local transitojampa ;1
1118;0401br 277 campo largo  sentido ponta grossa acidente entre dois automoveis km 123 proximo ao acesso da pr 423  araucaria e balsa nova congestionamento de 1 quilometro chove na regiao 1552 grupobr277 ;1
1119;atencao  acidente seguido de tombamento interdita o km 190 no sentido sul da br 050 em uberaba mg trafego flui lentamente por desvio em retorno redobre a atencao e respeite a sinalizacao;1
1120;atencao  acidente  no km  60 da  br 101 em araquarisc no sentido sul  deixa  transito lento no local dirija  com atencao;1
1121;09h32   br 381 fernao dias km 871   estiva tombamento de veiculo de carga sentido sul;1
1122;00h33 luzmg  br 262 km 517  interdicao total da pista em virtude de tombamento de carreta veiculo carregado com alcool possivel desvio sentido crescente no km 492 da br 262 acesso a br 170 sentido moemamg e decrescente pelo km 522 da br 262 municipio de luzmg;1
1123;tombamento de carreta no km 412 da br 282 em catanduvas transito fluindo em uma faixa no local;1
1124;rodovia parcialmente interditada  br 101 km 15 novo lino rodovia interditada no sentido crescente  recife   maceio devido um tombamento de veiculo de carga nao ha previsao de liberacao sentido decrescente da via maceio  recife com fluxo liberado  emergencia ligue 191;1
1125;1512br 277 capotamento km 127 na serra de sao luiz do puruna sentido ponta grossa caminhao com pane mecanica mais a frente congestionamento de 3 quilometros  1753 grupobr277 ;1
1126;em osorio rs no km 86 da br 101 transito bloqueado no sentido decrescente poa litoral devido a um acidente em atendimento;1
1127;em sao leopoldors no km 246 da br 116 sentido interior ocorreu um acidente com caminhao que ficou parado sobre a pista interrompendo parcialmente o fluxo;1
1128;br116   km 500 santa terezinha com rodovia interditada devido a acidente respeite a sinalizacao;1
1129;10h08  em sabara br 381 saida para vitoria transito com retencao em ambos sentidos devido acidente ocorrido no inicio desta manha   aprox 8 km de retencao em cada sentido 1 hora para deslocar pelo trecho;1
1130;rs   br 290 freeway  atencao segue interdicao na rodovia devido acidente no km 10 sentido osorio no sentido porto alegre o trafego e bastante lento a alternativa para deslocamento entre litoral e capitalinterior e a rs 030 que ja tem seu fluxo elevado neste momento ;1
1131;20h06   em francisco samg na br 251 km 473 a pista esta totalmente interditada devido ao tombamento de uma carreta;1
1132;23h00   em iconha no km 372 da br 101 proximo ao trevo de piuma  pista parcialmente interditada devido acidente no local;1
1133;16h15  em betim n o km 483 da br 381 sentido bh transito lento em virtude de acidente envolvendo motocicleta e caminhao;1
1134;atencao   pista  obstruida  no  km  233  da  br 101 no  sentido  sul devido  a  acidente;1
1135;sc   br 470  atencao fluxo lento na serra da santa km 193 regiao de pouso redondo devido tombamento de uma carreta;1
1136;11h30   capim angola rio novo do sul br 101 km 387 transito fluindo no sistema pare siga devido a tombamento de carreta;1
1137;br324   km 615 salvador    rodovia liberada para trafego onde houve o acidente trafego voltando a fluir mantenha a distancia;1
1138;atencao br 277 km 241 regiao de irati a pista esta totalmente interditada para destombamento de carreta acidentada ;1
1139;17h26   br 381 km 481 sentido belo horizonte regiao de contagem acidente que ocasiona 1 km de retencao com uma faixa interditada;1
1140;0601atencao na br 376 serra de guaratuba km 675 engavetamento com automoveis sentido santa catarina trafego lento na regiao 1251 grupobr277 ;1
1141;br116   acidente no km 696 curva do abacaxi em manoel vitorino com pista liberada trafego intenso no local;1
1142;atencao condutores  22h20   interdicao de rodovia   br 101 km 438 em mimoso do sules interdicao do sentido norte em funcao de tombamento de carreta sobre a ponte sem previsao de liberacao equipes da eco no local transito fluindo no sistema de pare siga ;1
1143;atencao  1450   joao neivaes br 101   km 201 interdicao parcial de pista em virtude de acidente de transito fluxo fluindo em pare e siga  atencao redobrada ao transitarem no local;1
1144;br116 km 500 sta terezinha   no local do acidente rodovia totalmente liberada ao trafego mantenha distancia segura dos veiculos a frente;1
1145;1712 br 277 paranagua km 8 acidente sentido curitiba congestionamento de 2 quilometros siate foi acionado para atender os envolvidos 0912 grupobr277 ;1
1146;atencao br324   km 542 amelia rodrigues trafego lento sentido interior devido acidente reduza a velocidade;1
1147;09h12  no km 5745 da br 040 nova lima ocorreu acidente grave sem vitimas seguido de incendio em um dos veiculos de carga envolvido que se incendiou ao sair da pista redobre atencao no local ;1
1148;em lajeadors no km 3463 da br386  transito parcialmente interrompido no sentido crescenteporto alegre devido a  um caminhao que tombou sobre a via somente feridos;1
1149;atencao  acidente  no km  72 da br 282 em rancho queimadosc  deixa  o  transito interditado no local;1
1150;br116 km 801  vitoria da conquista   no local do acidente rodovia liberada ao trafego mantenha distancia de seguranca do veiculo a frente;1
1151; br 376 sao jose dos pinhais bairro barro preto km 617 tombamento de carreta bloqueia a pista sentido curitiba proximo ao contorno leste  congestionamento de 2 quilometros apos a aurora 1428 grupobr277 ;1
1152;transito interrompido no km 1230 da br 116 em santa cecilia em virtude de acidente sem previsao de liberacao;1
1153;20h00   em guarapari no km 336 da br 101 proximo ao trevo de guarapari  pista interditada devido acidente no local  pedimos atencao aos condutores que trafegam pela localidade;1
1154;br 376 contorno sul curitiba km 593 acidente capotamento no canteiro central proximo a vonder  sentido campo largo  congestionamento de 1 quilometro na cidade industrial 1648 grupobr277 ;1
1155;sc   br 280  atencao ao trafegar pela regiao de rio negrinho acidente no km 140 deixa o fluxo lento no local;1
1156;interdicao do km 110 da br 101 devido a um acidente seguindo em pare e siga sem previsao de liberacao;1
1157;19h01   br 381 km 387 acidente com tombamento de caminhonete na ponte do rio una acidente ja atendido e pista liberada congestionamento e reflexo do acidente;1
1158;br116 km 805 vit da conquista   rodovia totalmente liberada para trafego que segue com retencao aproximada de 7 kms em trecho onde ocorreu acidente mantenha a distancia de seguranca;1
1159;as 10h esta prevista uma interdicao total no km 38 da br 277 sentido litoral regiao de morretes para destombamento de um caminhao na faixa de dominio a  ira acompanhar todo o processo;1
1160;em barra do turvo km 542 sentido sul da br116 esta totalmente interditada devido colisao com vitimas  9km de fila neste momento ;1
1161;0412br 277 campo largo km 117 acidente grave com vitima fatal  colisao traseira de um caminhao trafego lento sentido ponta grossa em breve novas informaces 0023 grupobr277 ;1
1162;colisao traseira deixa o trafego em meia pista no km 79 da br 277 sentido curitiba regiao de sao jose dos pinhais ha lentidao ate o 77;1
1163;acidente no km 125 da br 101 em itajai no sentido norte transito liberado em uma faixa causando congestionamento no local tenha paciencia e respeite as leis de transito ;1
1164;18h20   em ibiracues no km 207 da br 101  ocorre uma interdicao  no sentido norte devido acidente  sem vitima envolvendo 02 caminhes e 01 carreta  transito segue nos dois sentidos por desvio pedimos atencao aos condutores que trafegam pela localidade;1
1165; atencao na rodovia ers 030 transito lento devido a acidente entre carro e moto na ers 030 km 83 no acesso ao viaduto da ers 389 na cidade de osorio  ;1
1166;07h57 em joao pessoa km 24 da br 230 proximo ao centro administrativo municipal sentido cabedelo acidente deixa pista parcialmente interditada dirija com atencao respeite a sinalizacao transitojampa;1
1167;atencao tombamento de uma carreta sob o viaduto aririu em palhocasc br 101 km 216 deixa o transito complicado sobretudo pra quem precisa sair da br282 e acessar a br101 redobre os cuidados ao passar pelo local ;1
1168;sc   br 101  acidente no km 281 em imbituba sentido sul do estado transito lento no local  atencao ao trafegar nas proximidades;1
1169;18h20   em colatina  km 495 da br 259 apos 2 ponte transito esta intenso e com retencao fluindo atraves do sistema paresiga mais cedo ocorreu um tombamento de carreta carregada com bloco de granito e pista ficou interditada sendo liberada parcialmente a poucos minutos;1
1170;acidente na rs240 em portao dois caminhes bateram no km 3 na rotula junto ao motel mediterraneo  ;1
1171;atencao condutores  5h00   interdicao de rodovia   br  259 km 90 em baixo guandules interdicao total de pista em funcao de tombamento de carreta sem previsao de liberacao equipes da prf no local ;1
1172;em butiars no km 167 da br290 transito parcialmente liberado onde houve p um acidente entre 02 caminh  ;1
1173;atencao comando rodoviario da brigada militar em atendimento de acidente de transito auto lesao envolvendo um bitrem volvofh 500 na ers 110 km 34 em sao francisco de paula motorista ferido socorrido pelo samu pista parcialmente obstruida transito fluindo normal ;1
1174;br116 km 586 irajuba   acidente com rodovia interditada ambos os sentidos para atendimento atencao redobrada;1
1175;atencao br116 km 616 irajuba   trafego fluindo com sinalizacao paresiga devido acidente no local respeite a sinalizacao e mantenha distancia segura;1
1176;11h30   pista com interdicao parcial na br101 km 306 viana sentido es rj devido acidente transito lento no local;1
1177;10h00   atencao  em cachoeiro de itapemirim km 188 da br 482 rodovia parcialmente interditada devido a um acidente transito seguindo no sistema de pare e siga ate a limpeza da via  equipe prf no local ;1
1178;acidente do tipo aquaplanagem nas proximidades do posto 12 de outubro km 582da br 174mt viatura da prf e bombeiros acionados no momento chuva intensa na regiao;1
1179;pr   br 277  interdicao total da rodovia no km 355 em guarapuava devido acidente sem previsao de liberacao   evite o trecho neste momento;1
1180;trafego esta em meia pista no km 14 da br 277 sentido curitiba devido acidente;1
1181;atencao em palhocasc acidente na br 101 proximo ao km 213 localidade do passa vinte gera lentidao no transito da pista de sentido sul redobre os cuidados ao passar pelo local;1
1182;3012br 376 sao jose dos pinhais km 622 sentido curitiba acidente com automovel deixa fluxo lento proximo a siderquimica  congestionamento de 2 quilometros 1519 grupobr277 ;1
1183;br116 km 435 feira de santana   rodovia totalmente liberada para trafego que segue normal em trecho onde ocorreu acidente boa viagem;1
